clean_sku,original_sku,product_name,category,subcategory,price,inventory,inventory_date,record_status
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
TO-ED-3105,TO-ED-3105,Test Product 7139 [Updated],Toys,Educational,404.29,74.0,2024-10-20 11:06:03.357,Complete
BO-CH-4545,BO-CH-4545,Test Product 7940 - Latest Model,Books,Children,105.27,57.0,2024-05-12 11:06:03.401,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated],Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
EL-PH-4196,EL-PH-4196,Test Product 8701 (New),"",Phones,454.14,79.0,2024-06-05 11:06:03.423123,Complete
TO-GA-2904,TO-GA-2904,,Toys,Games,480.80,0.0,2024-04-01 11:06:03.433305,Complete
TO-AR-8807,TO-AR-8807,Test Product 9530 (New),Toys,Arts & Crafts,179.60,0.0,2024-11-18 11:06:03.447478,Complete
TO-BU-4868,TO-BU-4868,Test Product 9768 [Updated],Toys,Building,251.32,70.0,2024-05-30 11:06:03.282281,Complete
TO-AR-8807,TO-AR-8807,Test Product 9816 [Updated],Toys,Arts & Crafts,179.60,0.0,2024-11-18 11:06:03.447478,Complete
BO-CH-7408,BO-CH-7408,Test Product 2493 [Updated] ,Books,Children,233.47,0.0,2024-07-27 11:06:03.330277,Complete
BO-NO-1574,BO-NO-1574,,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
SP-OU-4139,SP-OU-4139,Test Product 2001 [Updated] ,Sports,Outdoor,,44.0,2024-11-05 11:06:03.226,Missing price
TO-GA-2904,TO-GA-2904,Test Product 9047 [Updated] ,Toys,Games,480.80,0.0,2024-04-01 11:06:03.433305,Complete
EL-LA-4444,EL-LA-4444,Test Product 4031 - Latest Model ,Electronics,Laptops,234.96,53.0,2024-12-13 11:06:03.286187,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated] ,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
SP-OU-4412,SP-OU-4412,Test Product 1337 [Updated] ,Sports,Outdoor,456.76,0.0,2024-07-24 11:06:03.206119,Complete
BO-CH-4545,BO-CH-4545,Test Product 7940 - Latest Model ,Books,Children,105.27,57.0,2024-05-12 11:06:03.401,Complete
CL-ME-4960,CL-ME-4960,Test Product 4528 [Updated] ,Clothing,Mens,188.91,0.0,2024-06-14 11:06:03.301,Complete
BO-RE-2125,BO-RE-2125,Test Product 6036 ,"",Reference,43.42,50.0,2024-05-24 11:06:03.345091,Complete
EL-PH-8483,EL-PH-8483,Test Product 1645 [Updated] ,Electronics,Phones,180.94,34.0,2024-12-26 11:06:03.215145,Complete
SP-CL-7541,SP-CL-7541,Test Product 1170 ,Sports,Clothing,450.53,75.0,2025-01-29 11:06:03.167112,Complete
TO-AR-8807,TO-AR-8807,Test Product 9530 (New) ,Toys,Arts & Crafts,179.60,0.0,2024-11-18 11:06:03.447478,Complete
Bo-No-2610,Bo-No-2610,Test Product 3351 - Latest Model ,Books,Non-Fiction,65.33,67.0,,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model ,Toys,Building,251.32,70.0,2024-05-30 11:06:03.282281,Complete
SP-EQ-1596,SP-EQ-1596,Test Product 347 (New) ,Sports,,396.82,29.0,2024-07-13 11:06:03.176358,Missing subcategory
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
EL-PH-4196,EL-PH-4196,Test Product 8701 (New) ,"",Phones,454.14,79.0,2024-06-05 11:06:03.423123,Complete
Bo-Ch-2388,Bo-Ch-2388,Test Product 4341 (New) ,Books,Children,304.76,24.0,2024-07-09 11:06:03.295254,Complete
HO-FU-6242,HO-FU-6242,Test Product 6371 [Updated] ,Home & kitchen,Furniture,174.96,95.0,2024-04-28 11:06:03.355,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated],Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
TO-AR-8807,TO-AR-8807,Test Product 9530 (New),Toys,Arts & Crafts,179.60,0.0,2024-11-18 11:06:03.447478,Complete
TO-BU-4868,TO-BU-4868,Test Product 9768 [Updated],Toys,Building,253.83,70.0,2024-05-30 11:06:03.282281,Complete
TO-AR-8807,TO-AR-8807,Test Product 9816 [Updated],Toys,Arts & Crafts,179.60,0.0,2024-11-18 11:06:03.447478,Complete
BO-CH-7408,BO-CH-7408,Test Product 2493 [Updated] ,Books,Children,24.31,0.0,2024-07-27 11:06:03.330277,Complete
BO-NO-1574,BO-NO-1574,,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
EL-LA-4444,EL-LA-4444,Test Product 4031 - Latest Model ,Electronics,Laptops,234.96,53.0,2024-12-13 11:06:03.286187,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated] ,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
CL-ME-4960,CL-ME-4960,Test Product 4528 [Updated] ,Clothing,Mens,187.04,0.0,2024-06-14 11:06:03.301,Complete
SP-CL-7541,SP-CL-7541,Test Product 1170 ,Sports,Clothing,455.03,75.0,2025-01-29 11:06:03.167112,Complete
TO-AR-8807,TO-AR-8807,Test Product 9530 (New) ,Toys,Arts & Crafts,179.60,0.0,2024-11-18 11:06:03.447478,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model ,Toys,Building,253.83,70.0,2024-05-30 11:06:03.282281,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
HO-FU-6242,HO-FU-6242,Test Product 6371 [Updated] ,Home & kitchen,Furniture,174.96,95.0,2024-04-28 11:06:03.355,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
TO-BU-4868,TO-BU-4868,Test Product 9768 [Updated],Toys,Building,253.83,70.0,2024-05-30 11:06:03.282281,Complete
CL-ME-4960,CL-ME-4960,Test Product 4528 [Updated] ,Clothing,Mens,188.91,0.0,2024-06-14 11:06:03.301,Complete
SP-CL-7541,SP-CL-7541,Test Product 1170 ,Sports,Clothing,371.15,75.0,2025-01-29 11:06:03.167112,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model ,Toys,Building,253.83,70.0,2024-05-30 11:06:03.282281,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
TO-BU-4868,TO-BU-4868,Test Product 9768 [Updated],Toys,Building,251.32,70.0,2024-05-30 11:06:03.282281,Complete
SP-CL-7541,SP-CL-7541,Test Product 1170 ,Sports,Clothing,371.15,75.0,2025-01-29 11:06:03.167112,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model ,Toys,Building,251.32,70.0,2024-05-30 11:06:03.282281,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
TO-BU-4868,TO-BU-4868,Test Product 9768 [Updated],Toys,Building,253.83,70.0,2024-05-30 11:06:03.282281,Complete
SP-CL-7541,SP-CL-7541,Test Product 1170 ,Sports,Clothing,450.53,75.0,2025-01-29 11:06:03.167112,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model ,Toys,Building,253.83,70.0,2024-05-30 11:06:03.282281,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
SP-CL-7541,SP-CL-7541,Test Product 1170 ,Sports,Clothing,450.53,75.0,2025-01-29 11:06:03.167112,Complete
SP-CL-7541,SP-CL-7541,Test Product 1170 ,Sports,Clothing,455.03,75.0,2025-01-29 11:06:03.167112,Complete
SP-CL-7541,SP-CL-7541,Test Product 1170 ,Sports,Clothing,455.03,75.0,2025-01-29 11:06:03.167112,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349,Complete
TO-ED-3105,TO-ED-3105,Test Product 7139 [Updated],Toys,Educational,404.29,74.0,2024-10-20 11:06:03.356555,Complete
BO-CH-4545,BO-CH-4545,Test Product 7940 - Latest Model,Books,Children,105.27,57.0,2024-05-12 11:06:03.401,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated],Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
EL-PH-4196,EL-PH-4196,Test Product 8701 (New),"",Phones,454.14,0.0,2024-06-05 11:06:03.423123,Complete
TO-GA-2904,TO-GA-2904,,Toys,Games,480.80,96.0,2024-04-01 11:06:03.433305,Complete
BO-CH-7408,BO-CH-7408,Test Product 2493 [Updated] ,Books,Children,233.47,0.0,2024-07-27 11:06:03.330277,Complete
BO-NO-1574,BO-NO-1574,,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
SP-OU-4139,SP-OU-4139,Test Product 2001 [Updated] ,Sports,Outdoor,,44.0,2024-11-05 11:06:03.226,Missing price
TO-GA-2904,TO-GA-2904,Test Product 9047 [Updated] ,Toys,Games,480.80,96.0,2024-04-01 11:06:03.433305,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated] ,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
SP-OU-4412,SP-OU-4412,Test Product 1337 [Updated] ,Sports,Outdoor,456.76,0.0,2024-07-24 11:06:03.206119,Complete
BO-CH-4545,BO-CH-4545,Test Product 7940 - Latest Model ,Books,Children,105.27,57.0,2024-05-12 11:06:03.401,Complete
CL-ME-4960,CL-ME-4960,Test Product 4528 [Updated] ,Clothing,Mens,188.91,0.0,2024-06-14 11:06:03.301,Complete
BO-RE-2125,BO-RE-2125,Test Product 6036 ,"",Reference,43.42,50.0,2024-05-24 11:06:03.345091,Complete
EL-PH-8483,EL-PH-8483,Test Product 1645 [Updated] ,Electronics,Phones,180.94,34.0,2024-12-26 11:06:03.215145,Complete
Bo-No-2610,Bo-No-2610,Test Product 3351 - Latest Model ,Books,Non-Fiction,65.33,0.0,2024-06-23 11:06:03.266,Complete
SP-EQ-1596,SP-EQ-1596,Test Product 347 (New) ,Sports,,396.82,29.0,2024-07-13 11:06:03.176358,Missing subcategory
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349,Complete
EL-PH-4196,EL-PH-4196,Test Product 8701 (New) ,"",Phones,454.14,0.0,2024-06-05 11:06:03.423123,Complete
Bo-Ch-2388,Bo-Ch-2388,Test Product 4341 (New) ,Books,Children,304.76,24.0,2024-07-09 11:06:03.295254,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated],Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-CH-7408,BO-CH-7408,Test Product 2493 [Updated] ,Books,Children,24.31,0.0,2024-07-27 11:06:03.330277,Complete
BO-NO-1574,BO-NO-1574,,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated] ,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
CL-ME-4960,CL-ME-4960,Test Product 4528 [Updated] ,Clothing,Mens,187.04,0.0,2024-06-14 11:06:03.301,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349,Complete
CL-ME-4960,CL-ME-4960,Test Product 4528 [Updated] ,Clothing,Mens,188.91,0.0,2024-06-14 11:06:03.301,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated],Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-CH-7408,BO-CH-7408,Test Product 2493 [Updated] ,Books,Children,233.47,29.0,2024-04-09 11:06:03.240131,Complete
BO-NO-1574,BO-NO-1574,,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated] ,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated],Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-CH-7408,BO-CH-7408,Test Product 2493 [Updated] ,Books,Children,24.31,29.0,2024-04-09 11:06:03.240131,Complete
BO-NO-1574,BO-NO-1574,,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated] ,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated],Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-CH-7408,BO-CH-7408,Test Product 2493 [Updated] ,Books,Children,233.47,29.0,2024-04-09 11:06:03.240131,Complete
BO-NO-1574,BO-NO-1574,,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated] ,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated],Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-CH-7408,BO-CH-7408,Test Product 2493 [Updated] ,Books,Children,24.31,29.0,2024-04-09 11:06:03.240131,Complete
BO-NO-1574,BO-NO-1574,,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated] ,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
BO-FI-4593,BO-FI-4593,Test Product 6974 [Updated],Books,Fiction,291.19,75.0,2025-01-05 11:06:03.406,Complete
BO-NO-6978,BO-NO-6978,Test Product 7046 - Latest Model,"",Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
CL-AC-5249,CL-AC-5249,Test Product 7275,Clothing,Accessories,98.80,8.0,2024-10-29 11:06:03.381,Complete
EL-AU-8469,EL-AU-8469,Test Product 7364 (New),Electronics,Audio,480.11,94.0,2024-08-04 11:06:03.363,Complete
BO-ED-6679,BO-ED-6679,Test Product 7569 [Updated],Books,Educational,295.15,90.0,2024-10-04 11:06:03.442021,Complete
CL-SH-1621,CL-SH-1621,Test Product 7597 (New),Clothing,Shoes,496.74,58.0,2025-01-23 11:06:03.390745,Complete
EL-AU-4440,EL-AU-4440,Test Product 7635 - Latest Model,Electronics,,439.22,23.0,2025-01-31 11:06:03.39186,Missing subcategory
HO-ST-2123,HO-ST-2123,Test Product 7649,Home & kitchen,Storage,148.20,27.0,2024-07-31 11:06:03.392265,Complete
CL-AC-5249,CL-AC-5249,Test Product 7686,Clothing,Accessories,98.80,8.0,2024-10-29 11:06:03.381,Complete
HO-DE-4014,HO-DE-4014,Test Product 7965,Home & kitchen,Decor,175.45,63.0,2024-10-15 11:06:03.401518,Complete
BO-FI-4077,BO-FI-4077,Test Product 7986 [Updated],Books,,498.30,92.0,2024-06-11 11:06:03.440848,Missing subcategory
CL-SH-4375,CL-SH-4375,Test Product 8005 [Updated],"",Shoes,454.29,18.0,2024-07-19 11:06:03.343,Complete
EL-AC-4800,EL-AC-4800,Test Product 8289 - Latest Model,Electronics,,99.89,41.0,2024-02-16 11:06:03.411047,Missing subcategory
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated],Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
EL-AC-1723,EL-AC-1723,Test Product 8580 [Updated],Electronics,,452.88,91.0,2024-04-23 11:06:03.419531,Missing subcategory
EL-LA-3319,EL-LA-3319,Test Product 8661 - Latest Model,Electronics,,149.97,22.0,2024-04-24 11:06:03.423298,Missing subcategory
EL-PH-4196,EL-PH-4196,Test Product 8701 (New),Electronics,Phones,454.14,79.0,2024-06-05 11:06:03.423123,Complete
EL-LA-3319,EL-LA-3319,Test Product 8707 [Updated],Electronics,,149.97,22.0,2024-04-24 11:06:03.423298,Missing subcategory
HO-AP-5236,HO-AP-5236,Test Product 9134,Home & kitchen,Appliances,365.20,47.0,2024-02-20 11:06:03.443197,Complete
BO-FI-4077,BO-FI-4077,Test Product 9304,Books,,498.30,92.0,2024-06-11 11:06:03.440848,Missing subcategory
BO-ED-6679,BO-ED-6679,,Books,Educational,295.15,90.0,2024-10-04 11:06:03.442021,Complete
HO-AP-5236,HO-AP-5236,Test Product 9384,Home & kitchen,Appliances,365.20,47.0,2024-02-20 11:06:03.443197,Complete
CL-AC-3689,CL-AC-3689,Test Product 9410 (New),Clothing,Accessories,145.42,66.0,2024-09-15 11:06:03.443957,Complete
TO-AR-8807,TO-AR-8807,Test Product 9530 (New),Toys,Arts & Crafts,179.60,77.0,2024-11-18 11:06:03.447478,Complete
HO-AP-6891,HO-AP-6891,Test Product 9581 (New),Home & kitchen,,347.89,47.0,2024-11-25 11:06:03.448975,Missing subcategory
SP-CL-7694,SP-CL-7694,Test Product 9602 (New),Sports,Clothing,235.79,94.0,2024-03-25 11:06:03.449585,Complete
BO-ED-1921,BO-ED-1921,Test Product 9608 [Updated],"",Educational,483.95,36.0,2024-07-18 11:06:03.449762,Complete
SP-CL-6812,SP-CL-6812,Test Product 9669,Sports,Clothing,153.82,57.0,,Complete
TO-BU-4868,TO-BU-4868,Test Product 9768 [Updated],Toys,Building,251.32,70.0,2024-05-30 11:06:03.282281,Complete
TO-AR-8807,TO-AR-8807,Test Product 9816 [Updated],Toys,Arts & Crafts,179.60,77.0,2024-11-18 11:06:03.447478,Complete
BO-CH-2365,BO-CH-2365,Test Product 9887 (New),Books,Children,147.38,88.0,2024-10-04 11:06:03.222,Complete
BO-CH-7408,BO-CH-7408,Test Product 2493 [Updated] ,Books,Children,233.47,29.0,2024-04-09 11:06:03.240131,Complete
BO-NO-1574,BO-NO-1574,,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
CL-SH-6397,CL-SH-6397,Test Product 917 ,Clothing,Shoes,87.13,8.0,2025-01-14 11:06:03.193518,Complete
BO-CH-3532,BO-CH-3532,Test Product 3728 (New) ,Books,,448.26,42.0,2024-08-31 11:06:03.277263,Missing subcategory
HO-AP-8763,HO-AP-8763,,Home & kitchen,Appliances,32.15,97.0,2025-01-23 11:06:03.17481,Complete
EL-LA-4444,EL-LA-4444,Test Product 4031 - Latest Model ,Electronics,Laptops,234.96,53.0,2024-12-13 11:06:03.286187,Complete
BO-NO-1574,BO-NO-1574,Test Product 8427 [Updated] ,Books,Non-Fiction,485.11,6.0,2024-12-08 11:06:03.415066,Complete
SP-CL-6812,SP-CL-6812,Test Product 9669 ,Sports,Clothing,153.82,57.0,,Complete
SP-CL-5509,SP-CL-5509,Test Product 1495 [Updated] ,Sports,Clothing,487.14,65.0,2024-08-04 11:06:03.21078,Complete
SP-CL-7694,SP-CL-7694,Test Product 9602 (New) ,Sports,Clothing,235.79,94.0,2024-03-25 11:06:03.449585,Complete
BO-NO-8159,BO-NO-8159,Test Product 4016 [Updated] ,Books,Non-Fiction,498.88,1.0,2024-11-21 11:06:03.286,Complete
SP-OU-2421,SP-OU-2421,Test Product 1479 - Latest Model ,"",Outdoor,54.09,45.0,2024-02-27 11:06:03.210312,Complete
HO-FU-4608,HO-FU-4608,Test Product 1944 [Updated] ,Home & kitchen,Furniture,247.33,32.0,2024-02-10 11:06:03.223958,Complete
BO-RE-2125,BO-RE-2125,Test Product 6036 ,Books,Reference,43.42,50.0,2024-05-24 11:06:03.345091,Complete
SP-CL-7541,SP-CL-7541,Test Product 1170 ,Sports,Clothing,450.53,33.0,2024-02-13 11:06:03.201139,Complete
CL-SH-6111,CL-SH-6111,Test Product 1499 (New) ,Clothing,Shoes,368.31,57.0,2024-03-29 11:06:03.210899,Complete
TO-OU-2020,TO-OU-2020,Test Product 2014 (New) ,"",Outdoor,260.71,0.0,2024-02-17 11:06:03.225995,Complete
TO-AR-8807,TO-AR-8807,Test Product 9530 (New) ,Toys,Arts & Crafts,179.60,77.0,2024-11-18 11:06:03.447478,Complete
SP-OU-4943,SP-OU-4943,Test Product 6000 (New) ,Sports,Outdoor,19.01,74.0,2024-12-11 11:06:03.344042,Complete
EL-AC-1723,EL-AC-1723,Test Product 8580 [Updated] ,Electronics,,452.88,91.0,2024-04-23 11:06:03.419531,Missing subcategory
TO-AR-7671,TO-AR-7671,Test Product 481 [Updated] ,Toys,Arts & Crafts,204.04,85.0,2024-11-14 11:06:03.180431,Complete
BO-ED-1921,BO-ED-1921,Test Product 9608 [Updated] ,"",Educational,483.95,36.0,2024-07-18 11:06:03.449762,Complete
SP-OU-4228,SP-OU-4228,Test Product 5831 ,"",Outdoor,298.99,95.0,2024-12-20 11:06:03.339144,Complete
BO-FI-4593,BO-FI-4593,Test Product 8107 [Updated] ,Books,Fiction,291.19,75.0,2025-01-05 11:06:03.406,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model ,Toys,Building,251.32,70.0,2024-05-30 11:06:03.282281,Complete
BO-CH-5966,BO-CH-5966,Test Product 2732 (New) ,Books,Children,,14.0,2025-01-05 11:06:03.247305,Missing price
TO-AR-7625,TO-AR-7625,Test Product 5612 (New) ,Toys,,391.64,98.0,2024-03-02 11:06:03.332701,Missing subcategory
SP-EQ-1596,SP-EQ-1596,Test Product 347 (New) ,Sports,Equipment,396.82,29.0,2024-07-13 11:06:03.176358,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated] ,"",Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
EL-LA-9343,EL-LA-9343,Test Product 3854 (New) ,"",Laptops,241.88,60.0,2024-03-26 11:06:03.280991,Complete
EL-PH-4196,EL-PH-4196,Test Product 8701 (New) ,Electronics,Phones,454.14,79.0,2024-06-05 11:06:03.423123,Complete
HO-DE-1728,HO-DE-1728,Test Product 3468 ,Home & kitchen,,65.54,78.0,2024-11-03 11:06:03.269625,Missing subcategory
CL-AC-3689,CL-AC-3689,Test Product 9410 (New) ,Clothing,Accessories,145.42,66.0,2024-09-15 11:06:03.443957,Complete
